date,sku,store,unit_price,sales,demand_realized,on_hand,lead_time_days,safety_stock,reorder_point,year,month,dayofweek
2023-07-26,SKU_009,WH_West,75.53,5,5,50,16,15,95,2023,7,2
2023-07-27,SKU_009,WH_West,75.53,5,5,45,14,15,85,2023,7,3
2023-07-28,SKU_009,WH_West,75.53,7,7,38,12,12,72,2023,7,4
2023-07-29,SKU_009,WH_West,75.53,9,9,29,19,16,111,2023,7,5
2023-07-30,SKU_009,WH_West,75.53,14,14,15,15,14,89,2023,7,6
2023-07-31,SKU_009,WH_West,75.53,5,5,91,8,11,51,2023,7,0
2023-08-01,SKU_009,WH_West,75.53,2,2,89,10,13,63,2023,8,1
2023-08-02,SKU_009,WH_West,75.53,5,5,84,12,13,73,2023,8,2
2023-08-03,SKU_009,WH_West,75.53,6,6,78,15,17,92,2023,8,3
2023-08-04,SKU_009,WH_West,75.53,11,11,67,11,12,67,2023,8,4
2023-08-05,SKU_009,WH_West,75.53,9,9,211,14,13,83,2023,8,5
2023-08-06,SKU_009,WH_West,75.53,9,9,202,13,14,79,2023,8,6
2023-08-07,SKU_009,WH_West,75.53,7,7,195,13,13,78,2023,8,0
2023-08-08,SKU_009,WH_West,75.53,6,6,189,13,14,79,2023,8,1
2023-08-09,SKU_009,WH_West,75.53,3,3,186,12,14,74,2023,8,2
2023-08-10,SKU_009,WH_West,75.53,8,8,178,12,13,73,2023,8,3
2023-08-11,SKU_009,WH_West,75.53,3,3,175,12,13,73,2023,8,4
2023-08-12,SKU_009,WH_West,75.53,5,5,170,11,13,68,2023,8,5
2023-08-13,SKU_009,WH_West,75.53,8,8,162,13,14,79,2023,8,6
2023-08-14,SKU_009,WH_West,75.53,8,8,154,11,13,68,2023,8,0
2023-08-15,SKU_009,WH_West,75.53,6,6,148,18,17,107,2023,8,1
2023-08-16,SKU_009,WH_West,75.53,7,7,141,15,15,90,2023,8,2
2023-08-17,SKU_009,WH_West,75.53,7,7,134,13,15,80,2023,8,3
2023-08-18,SKU_009,WH_West,75.53,6,6,128,10,11,61,2023,8,4
2023-08-19,SKU_009,WH_West,75.53,7,7,121,16,16,96,2023,8,5
2023-08-20,SKU_009,WH_West,75.53,10,10,111,14,14,84,2023,8,6
2023-08-21,SKU_009,WH_West,75.53,6,6,105,11,12,67,2023,8,0
2023-08-22,SKU_009,WH_West,75.53,7,7,98,11,13,68,2023,8,1
2023-08-23,SKU_009,WH_West,75.53,7,7,91,13,13,78,2023,8,2
2023-08-24,SKU_009,WH_West,75.53,9,9,82,11,13,68,2023,8,3
2023-08-25,SKU_009,WH_West,75.53,7,7,75,13,15,80,2023,8,4
2023-08-26,SKU_009,WH_West,75.53,8,8,67,14,15,85,2023,8,5
2023-08-27,SKU_009,WH_West,75.53,4,4,63,13,13,78,2023,8,6
2023-08-28,SKU_009,WH_West,75.53,12,12,51,10,12,62,2023,8,0
2023-08-29,SKU_009,WH_West,75.53,4,4,47,10,13,63,2023,8,1
2023-08-30,SKU_009,WH_West,75.53,10,10,37,16,16,96,2023,8,2
2023-08-31,SKU_009,WH_West,75.53,7,7,30,12,12,72,2023,8,3
2023-09-01,SKU_009,WH_West,75.53,4,4,26,12,12,72,2023,9,4
2023-09-02,SKU_009,WH_West,75.53,5,5,21,14,14,84,2023,9,5
2023-09-03,SKU_009,WH_West,75.53,10,10,11,15,13,88,2023,9,6
2023-09-04,SKU_009,WH_West,75.53,6,6,102,13,13,78,2023,9,0
2023-09-05,SKU_009,WH_West,75.53,4,4,98,9,11,56,2023,9,1
2023-09-06,SKU_009,WH_West,75.53,9,9,89,11,13,68,2023,9,2
2023-09-07,SKU_009,WH_West,75.53,6,6,83,10,11,61,2023,9,3
2023-09-08,SKU_009,WH_West,75.53,7,7,76,10,11,61,2023,9,4
2023-09-09,SKU_009,WH_West,75.53,7,7,69,16,15,95,2023,9,5
2023-09-10,SKU_009,WH_West,75.53,3,3,66,14,13,83,2023,9,6
2023-09-11,SKU_009,WH_West,75.53,6,6,60,11,11,66,2023,9,0
2023-09-12,SKU_009,WH_West,75.53,4,4,56,12,13,73,2023,9,1
2023-09-13,SKU_009,WH_West,75.53,8,8,48,8,11,51,2023,9,2
2023-09-14,SKU_009,WH_West,75.53,9,9,39,13,12,77,2023,9,3
2023-09-15,SKU_009,WH_West,75.53,8,8,31,14,15,85,2023,9,4
2023-09-16,SKU_009,WH_West,75.53,5,5,26,9,11,56,2023,9,5
2023-09-17,SKU_009,WH_West,75.53,7,7,19,19,17,112,2023,9,6
2023-09-18,SKU_009,WH_West,75.53,5,5,14,17,16,101,2023,9,0
2023-09-19,SKU_009,WH_West,75.53,6,6,8,10,12,62,2023,9,1
2023-09-20,SKU_009,WH_West,75.53,8,14,0,14,13,83,2023,9,2
2023-09-21,SKU_009,WH_West,75.53,0,5,0,16,14,94,2023,9,3
2023-09-22,SKU_009,WH_West,75.53,0,6,0,9,11,56,2023,9,4
2023-09-23,SKU_009,WH_West,75.53,0,12,0,13,13,78,2023,9,5
2023-09-24,SKU_009,WH_West,75.53,0,3,0,12,13,73,2023,9,6
2023-09-25,SKU_009,WH_West,75.53,0,6,0,13,14,79,2023,9,0
2023-09-26,SKU_009,WH_West,75.53,0,9,0,13,14,79,2023,9,1
2023-09-27,SKU_009,WH_West,75.53,0,5,0,11,13,68,2023,9,2
2023-09-28,SKU_009,WH_West,75.53,0,6,72,10,10,60,2023,9,3
2023-09-29,SKU_009,WH_West,75.53,7,7,65,13,13,78,2023,9,4
2023-09-30,SKU_009,WH_West,75.53,9,9,56,12,12,72,2023,9,5
2023-10-01,SKU_009,WH_West,75.53,1,1,55,16,15,95,2023,10,6
2023-10-02,SKU_009,WH_West,75.53,6,6,49,16,17,97,2023,10,0
2023-10-03,SKU_009,WH_West,75.53,7,7,42,11,14,69,2023,10,1
2023-10-04,SKU_009,WH_West,75.53,6,6,36,8,12,52,2023,10,2
2023-10-05,SKU_009,WH_West,75.53,10,10,26,11,13,68,2023,10,3
2023-10-06,SKU_009,WH_West,75.53,4,4,22,11,12,67,2023,10,4
2023-10-07,SKU_009,WH_West,75.53,6,6,16,11,12,67,2023,10,5
2023-10-08,SKU_009,WH_West,75.53,6,6,10,13,14,79,2023,10,6
2023-10-09,SKU_009,WH_West,75.53,8,8,2,10,12,62,2023,10,0
2023-10-10,SKU_009,WH_West,75.53,2,7,0,13,14,79,2023,10,1
2023-10-11,SKU_009,WH_West,75.53,0,6,0,9,12,57,2023,10,2
2023-10-12,SKU_009,WH_West,75.53,0,12,0,10,10,60,2023,10,3
2023-10-13,SKU_009,WH_West,75.53,0,7,0,11,12,67,2023,10,4
2023-10-14,SKU_009,WH_West,75.53,0,6,0,8,11,51,2023,10,5
2023-10-15,SKU_009,WH_West,75.53,0,13,0,13,13,78,2023,10,6
2023-10-16,SKU_009,WH_West,75.53,0,4,106,13,15,80,2023,10,0
2023-10-17,SKU_009,WH_West,75.53,7,7,99,12,12,72,2023,10,1
2023-10-18,SKU_009,WH_West,75.53,9,9,90,7,9,44,2023,10,2
2023-10-19,SKU_009,WH_West,75.53,7,7,83,9,11,56,2023,10,3
2023-10-20,SKU_009,WH_West,75.53,3,3,80,17,17,102,2023,10,4
2023-10-21,SKU_009,WH_West,75.53,8,8,72,16,13,93,2023,10,5
2023-10-22,SKU_009,WH_West,75.53,9,9,63,12,14,74,2023,10,6
2023-10-23,SKU_009,WH_West,75.53,5,5,58,18,18,108,2023,10,0
2023-10-24,SKU_009,WH_West,75.53,6,6,52,9,12,57,2023,10,1
2023-10-25,SKU_009,WH_West,75.53,5,5,47,14,16,86,2023,10,2
2023-10-26,SKU_009,WH_West,75.53,5,5,42,13,14,79,2023,10,3
2023-10-27,SKU_009,WH_West,75.53,7,7,35,13,13,78,2023,10,4
2023-10-28,SKU_009,WH_West,75.53,2,2,118,9,12,57,2023,10,5
2023-10-29,SKU_009,WH_West,75.53,14,14,104,9,12,57,2023,10,6
2023-10-30,SKU_009,WH_West,75.53,4,4,100,16,15,95,2023,10,0
2023-10-31,SKU_009,WH_West,75.53,8,8,92,17,16,101,2023,10,1
2023-11-01,SKU_009,WH_West,75.53,3,3,89,19,17,112,2023,11,2
2023-11-02,SKU_009,WH_West,75.53,3,3,86,14,15,85,2023,11,3
2023-11-03,SKU_009,WH_West,75.53,7,7,79,13,14,79,2023,11,4
2023-11-04,SKU_009,WH_West,75.53,2,2,77,14,14,84,2023,11,5
2023-11-05,SKU_009,WH_West,75.53,14,14,63,14,16,86,2023,11,6
2023-11-06,SKU_009,WH_West,75.53,4,4,249,19,17,112,2023,11,0
2023-11-07,SKU_009,WH_West,75.53,5,5,244,10,13,63,2023,11,1
2023-11-08,SKU_009,WH_West,75.53,3,3,241,17,16,101,2023,11,2
2023-11-09,SKU_009,WH_West,75.53,7,7,234,13,15,80,2023,11,3
2023-11-10,SKU_009,WH_West,75.53,6,6,228,11,14,69,2023,11,4
2023-11-11,SKU_009,WH_West,75.53,6,6,222,9,12,57,2023,11,5
2023-11-12,SKU_009,WH_West,75.53,11,11,211,14,15,85,2023,11,6
2023-11-13,SKU_009,WH_West,75.53,6,6,205,13,14,79,2023,11,0
2023-11-14,SKU_009,WH_West,75.53,5,5,200,12,15,75,2023,11,1
2023-11-15,SKU_009,WH_West,75.53,6,6,194,12,12,72,2023,11,2
2023-11-16,SKU_009,WH_West,75.53,3,3,191,9,12,57,2023,11,3
2023-11-17,SKU_009,WH_West,75.53,9,9,182,8,10,50,2023,11,4
2023-11-18,SKU_009,WH_West,75.53,6,6,176,12,14,74,2023,11,5
2023-11-19,SKU_009,WH_West,75.53,12,12,164,11,12,67,2023,11,6
2023-11-20,SKU_009,WH_West,75.53,5,5,159,12,14,74,2023,11,0
2023-11-21,SKU_009,WH_West,75.53,7,7,152,10,11,61,2023,11,1
2023-11-22,SKU_009,WH_West,75.53,4,4,148,12,14,74,2023,11,2
2023-11-23,SKU_009,WH_West,75.53,4,4,144,13,15,80,2023,11,3
2023-11-24,SKU_009,WH_West,75.53,7,7,137,12,14,74,2023,11,4
2023-11-25,SKU_009,WH_West,75.53,9,9,128,12,14,74,2023,11,5
2023-11-26,SKU_009,WH_West,75.53,5,5,123,11,14,69,2023,11,6
2023-11-27,SKU_009,WH_West,75.53,4,4,119,14,13,83,2023,11,0
2023-11-28,SKU_009,WH_West,75.53,6,6,113,7,9,44,2023,11,1
2023-11-29,SKU_009,WH_West,75.53,7,7,106,13,13,78,2023,11,2
2023-11-30,SKU_009,WH_West,75.53,5,5,101,13,15,80,2023,11,3
2023-12-01,SKU_009,WH_West,75.53,6,6,95,12,13,73,2023,12,4
2023-12-02,SKU_009,WH_West,75.53,4,4,91,13,15,80,2023,12,5
2023-12-03,SKU_009,WH_West,75.53,6,6,85,21,17,122,2023,12,6
2023-12-04,SKU_009,WH_West,75.53,4,4,81,11,13,68,2023,12,0
2023-12-05,SKU_009,WH_West,75.53,6,6,75,6,10,40,2023,12,1
2023-12-06,SKU_009,WH_West,75.53,5,5,70,7,10,45,2023,12,2
2023-12-07,SKU_009,WH_West,75.53,8,8,62,11,13,68,2023,12,3
2023-12-08,SKU_009,WH_West,75.53,2,2,60,13,15,80,2023,12,4
2023-12-09,SKU_009,WH_West,75.53,10,10,50,12,14,74,2023,12,5
2023-12-10,SKU_009,WH_West,75.53,4,4,205,16,15,95,2023,12,6
2023-12-11,SKU_009,WH_West,75.53,7,7,198,10,11,61,2023,12,0
2023-12-12,SKU_009,WH_West,75.53,5,5,193,14,15,85,2023,12,1
2023-12-13,SKU_009,WH_West,75.53,5,5,188,9,11,56,2023,12,2
2023-12-14,SKU_009,WH_West,75.53,3,3,185,10,12,62,2023,12,3
2023-12-15,SKU_009,WH_West,75.53,4,4,181,11,13,68,2023,12,4
2023-12-16,SKU_009,WH_West,75.53,7,7,174,5,8,33,2023,12,5
2023-12-17,SKU_009,WH_West,75.53,5,5,169,9,12,57,2023,12,6
2023-12-18,SKU_009,WH_West,75.53,6,6,163,10,13,63,2023,12,0
2023-12-19,SKU_009,WH_West,75.53,8,8,155,6,10,40,2023,12,1
2023-12-20,SKU_009,WH_West,75.53,9,9,146,7,11,46,2023,12,2
2023-12-21,SKU_009,WH_West,75.53,3,3,143,12,12,72,2023,12,3
2023-12-22,SKU_009,WH_West,75.53,4,4,139,13,13,78,2023,12,4
2023-12-23,SKU_009,WH_West,75.53,5,5,134,16,13,93,2023,12,5
2023-12-24,SKU_009,WH_West,75.53,5,5,129,14,14,84,2023,12,6
2023-12-25,SKU_009,WH_West,75.53,4,4,125,13,13,78,2023,12,0
2023-12-26,SKU_009,WH_West,75.53,5,5,120,13,15,80,2023,12,1
2023-12-27,SKU_009,WH_West,75.53,4,4,116,13,13,78,2023,12,2
2023-12-28,SKU_009,WH_West,75.53,1,1,115,11,14,69,2023,12,3
2023-12-29,SKU_009,WH_West,75.53,1,1,114,14,14,84,2023,12,4
2023-12-30,SKU_009,WH_West,75.53,5,5,109,10,12,62,2023,12,5
2023-12-31,SKU_009,WH_West,75.53,6,6,103,12,13,73,2023,12,6
2024-01-01,SKU_009,WH_West,75.53,1,1,102,18,17,107,2024,1,0
2024-01-02,SKU_009,WH_West,75.53,7,7,95,17,16,101,2024,1,1
2024-01-03,SKU_009,WH_West,75.53,8,8,87,16,17,97,2024,1,2
2024-01-04,SKU_009,WH_West,75.53,2,2,85,12,12,72,2024,1,3
2024-01-05,SKU_009,WH_West,75.53,2,2,83,12,13,73,2024,1,4
2024-01-06,SKU_009,WH_West,75.53,6,6,77,13,13,78,2024,1,5
2024-01-07,SKU_009,WH_West,75.53,3,3,205,16,16,96,2024,1,6
2024-01-08,SKU_009,WH_West,75.53,7,7,198,12,13,73,2024,1,0
2024-01-09,SKU_009,WH_West,75.53,4,4,194,8,10,50,2024,1,1
2024-01-10,SKU_009,WH_West,75.53,6,6,188,10,11,61,2024,1,2
2024-01-11,SKU_009,WH_West,75.53,8,8,180,18,17,107,2024,1,3
2024-01-12,SKU_009,WH_West,75.53,7,7,173,12,13,73,2024,1,4
2024-01-13,SKU_009,WH_West,75.53,5,5,168,10,12,62,2024,1,5
2024-01-14,SKU_009,WH_West,75.53,4,4,164,15,14,89,2024,1,6
2024-01-15,SKU_009,WH_West,75.53,2,2,162,18,17,107,2024,1,0
2024-01-16,SKU_009,WH_West,75.53,3,3,159,7,10,45,2024,1,1
2024-01-17,SKU_009,WH_West,75.53,6,6,153,12,13,73,2024,1,2
2024-01-18,SKU_009,WH_West,75.53,6,6,147,17,16,101,2024,1,3
2024-01-19,SKU_009,WH_West,75.53,6,6,141,9,10,55,2024,1,4
2024-01-20,SKU_009,WH_West,75.53,6,6,135,18,16,106,2024,1,5
2024-01-21,SKU_009,WH_West,75.53,5,5,130,23,17,132,2024,1,6
2024-01-22,SKU_009,WH_West,75.53,2,2,128,9,11,56,2024,1,0
2024-01-23,SKU_009,WH_West,75.53,5,5,123,11,12,67,2024,1,1
2024-01-24,SKU_009,WH_West,75.53,5,5,118,8,10,50,2024,1,2
2024-01-25,SKU_009,WH_West,75.53,2,2,116,14,16,86,2024,1,3
2024-01-26,SKU_009,WH_West,75.53,6,6,110,12,13,73,2024,1,4
2024-01-27,SKU_009,WH_West,75.53,7,7,103,8,12,52,2024,1,5
2024-01-28,SKU_009,WH_West,75.53,7,7,96,12,13,73,2024,1,6
2024-01-29,SKU_009,WH_West,75.53,5,5,91,21,16,121,2024,1,0
2024-01-30,SKU_009,WH_West,75.53,9,9,82,8,10,50,2024,1,1
2024-01-31,SKU_009,WH_West,75.53,2,2,80,13,15,80,2024,1,2
2024-02-01,SKU_009,WH_West,75.53,2,2,78,10,12,62,2024,2,3
2024-02-02,SKU_009,WH_West,75.53,5,5,73,14,14,84,2024,2,4
2024-02-03,SKU_009,WH_West,75.53,2,2,71,14,14,84,2024,2,5
2024-02-04,SKU_009,WH_West,75.53,8,8,63,11,13,68,2024,2,6
2024-02-05,SKU_009,WH_West,75.53,1,1,62,15,14,89,2024,2,0
2024-02-06,SKU_009,WH_West,75.53,6,6,56,10,12,62,2024,2,1
2024-02-07,SKU_009,WH_West,75.53,3,3,53,10,12,62,2024,2,2
2024-02-08,SKU_009,WH_West,75.53,2,2,51,12,13,73,2024,2,3
2024-02-09,SKU_009,WH_West,75.53,3,3,48,11,13,68,2024,2,4
2024-02-10,SKU_009,WH_West,75.53,6,6,42,12,12,72,2024,2,5
2024-02-11,SKU_009,WH_West,75.53,9,9,33,13,14,79,2024,2,6
2024-02-12,SKU_009,WH_West,75.53,2,2,31,9,11,56,2024,2,0
2024-02-13,SKU_009,WH_West,75.53,5,5,26,17,16,101,2024,2,1
2024-02-14,SKU_009,WH_West,75.53,4,4,22,12,12,72,2024,2,2
2024-02-15,SKU_009,WH_West,75.53,5,5,17,13,13,78,2024,2,3
2024-02-16,SKU_009,WH_West,75.53,2,2,15,11,12,67,2024,2,4
2024-02-17,SKU_009,WH_West,75.53,9,9,6,5,9,34,2024,2,5
2024-02-18,SKU_009,WH_West,75.53,3,3,88,12,11,71,2024,2,6
2024-02-19,SKU_009,WH_West,75.53,7,7,81,14,14,84,2024,2,0
2024-02-20,SKU_009,WH_West,75.53,2,2,79,12,14,74,2024,2,1
2024-02-21,SKU_009,WH_West,75.53,2,2,77,14,15,85,2024,2,2
2024-02-22,SKU_009,WH_West,75.53,6,6,71,10,13,63,2024,2,3
2024-02-23,SKU_009,WH_West,75.53,2,2,69,18,18,108,2024,2,4
2024-02-24,SKU_009,WH_West,75.53,6,6,63,15,14,89,2024,2,5
2024-02-25,SKU_009,WH_West,75.53,4,4,185,15,14,89,2024,2,6
2024-02-26,SKU_009,WH_West,75.53,3,3,182,17,14,99,2024,2,0
2024-02-27,SKU_009,WH_West,75.53,8,8,174,13,14,79,2024,2,1
2024-02-28,SKU_009,WH_West,75.53,6,6,168,11,13,68,2024,2,2
2024-02-29,SKU_009,WH_West,75.53,6,6,162,10,11,61,2024,2,3
2024-03-01,SKU_009,WH_West,75.53,4,4,158,17,16,101,2024,3,4
2024-03-02,SKU_009,WH_West,75.53,2,2,156,17,15,100,2024,3,5
2024-03-03,SKU_009,WH_West,75.53,7,7,149,17,14,99,2024,3,6
2024-03-04,SKU_009,WH_West,75.53,0,0,149,11,16,71,2024,3,0
2024-03-05,SKU_009,WH_West,75.53,3,3,146,13,13,78,2024,3,1
2024-03-06,SKU_009,WH_West,75.53,5,5,141,13,12,77,2024,3,2
2024-03-07,SKU_009,WH_West,75.53,2,2,139,15,14,89,2024,3,3
2024-03-08,SKU_009,WH_West,75.53,9,9,130,10,13,63,2024,3,4
2024-03-09,SKU_009,WH_West,75.53,1,1,129,9,13,58,2024,3,5
2024-03-10,SKU_009,WH_West,75.53,0,0,129,9,11,56,2024,3,6
2024-03-11,SKU_009,WH_West,75.53,4,4,125,17,16,101,2024,3,0
2024-03-12,SKU_009,WH_West,75.53,5,5,120,12,13,73,2024,3,1
2024-03-13,SKU_009,WH_West,75.53,6,6,114,14,15,85,2024,3,2
2024-03-14,SKU_009,WH_West,75.53,3,3,111,12,13,73,2024,3,3
2024-03-15,SKU_009,WH_West,75.53,4,4,107,15,15,90,2024,3,4
2024-03-16,SKU_009,WH_West,75.53,2,2,105,12,13,73,2024,3,5
2024-03-17,SKU_009,WH_West,75.53,1,1,104,18,16,106,2024,3,6
2024-03-18,SKU_009,WH_West,75.53,4,4,100,10,12,62,2024,3,0
2024-03-19,SKU_009,WH_West,75.53,3,3,97,9,12,57,2024,3,1
2024-03-20,SKU_009,WH_West,75.53,6,6,91,15,15,90,2024,3,2
2024-03-21,SKU_009,WH_West,75.53,2,2,89,12,14,74,2024,3,3
2024-03-22,SKU_009,WH_West,75.53,3,3,86,10,12,62,2024,3,4
2024-03-23,SKU_009,WH_West,75.53,9,9,77,15,15,90,2024,3,5
2024-03-24,SKU_009,WH_West,75.53,7,7,70,15,14,89,2024,3,6
2024-03-25,SKU_009,WH_West,75.53,6,6,64,16,17,97,2024,3,0
2024-03-26,SKU_009,WH_West,75.53,4,4,60,15,15,90,2024,3,1
2024-03-27,SKU_009,WH_West,75.53,4,4,56,10,12,62,2024,3,2
2024-03-28,SKU_009,WH_West,75.53,3,3,168,13,15,80,2024,3,3
2024-03-29,SKU_009,WH_West,75.53,6,6,162,8,10,50,2024,3,4
2024-03-30,SKU_009,WH_West,75.53,3,3,159,4,8,28,2024,3,5
2024-03-31,SKU_009,WH_West,75.53,5,5,154,12,15,75,2024,3,6
2024-04-01,SKU_009,WH_West,75.53,2,2,152,13,13,78,2024,4,0
2024-04-02,SKU_009,WH_West,75.53,8,8,144,13,14,79,2024,4,1
2024-04-03,SKU_009,WH_West,75.53,8,8,136,14,13,83,2024,4,2
2024-04-04,SKU_009,WH_West,75.53,2,2,134,10,11,61,2024,4,3
2024-04-05,SKU_009,WH_West,75.53,4,4,130,13,13,78,2024,4,4
2024-04-06,SKU_009,WH_West,75.53,4,4,126,16,15,95,2024,4,5
2024-04-07,SKU_009,WH_West,75.53,6,6,120,13,15,80,2024,4,6
2024-04-08,SKU_009,WH_West,75.53,8,8,112,14,14,84,2024,4,0
2024-04-09,SKU_009,WH_West,75.53,5,5,107,14,13,83,2024,4,1
2024-04-10,SKU_009,WH_West,75.53,3,3,104,13,13,78,2024,4,2
2024-04-11,SKU_009,WH_West,75.53,1,1,103,13,14,79,2024,4,3
2024-04-12,SKU_009,WH_West,75.53,2,2,101,11,12,67,2024,4,4
2024-04-13,SKU_009,WH_West,75.53,10,10,91,16,15,95,2024,4,5
2024-04-14,SKU_009,WH_West,75.53,5,5,86,13,14,79,2024,4,6
2024-04-15,SKU_009,WH_West,75.53,3,3,83,9,11,56,2024,4,0
2024-04-16,SKU_009,WH_West,75.53,2,2,81,16,13,93,2024,4,1
2024-04-17,SKU_009,WH_West,75.53,2,2,79,15,15,90,2024,4,2
2024-04-18,SKU_009,WH_West,75.53,6,6,73,11,13,68,2024,4,3
2024-04-19,SKU_009,WH_West,75.53,7,7,66,7,10,45,2024,4,4
2024-04-20,SKU_009,WH_West,75.53,3,3,201,18,16,106,2024,4,5
2024-04-21,SKU_009,WH_West,75.53,3,3,198,12,14,74,2024,4,6
2024-04-22,SKU_009,WH_West,75.53,3,3,195,10,12,62,2024,4,0
2024-04-23,SKU_009,WH_West,75.53,2,2,193,14,14,84,2024,4,1
2024-04-24,SKU_009,WH_West,75.53,2,2,191,12,13,73,2024,4,2
2024-04-25,SKU_009,WH_West,75.53,3,3,188,6,9,39,2024,4,3
2024-04-26,SKU_009,WH_West,75.53,1,1,187,14,15,85,2024,4,4
2024-04-27,SKU_009,WH_West,75.53,5,5,182,10,12,62,2024,4,5
2024-04-28,SKU_009,WH_West,75.53,2,2,180,9,12,57,2024,4,6
2024-04-29,SKU_009,WH_West,75.53,4,4,176,10,13,63,2024,4,0
2024-04-30,SKU_009,WH_West,75.53,2,2,174,11,14,69,2024,4,1
2024-05-01,SKU_009,WH_West,75.53,1,1,173,14,15,85,2024,5,2
2024-05-02,SKU_009,WH_West,75.53,4,4,169,13,14,79,2024,5,3
2024-05-03,SKU_009,WH_West,75.53,3,3,166,14,15,85,2024,5,4
2024-05-04,SKU_009,WH_West,75.53,3,3,163,12,15,75,2024,5,5
2024-05-05,SKU_009,WH_West,75.53,5,5,158,10,11,61,2024,5,6
2024-05-06,SKU_009,WH_West,75.53,4,4,154,10,12,62,2024,5,0
2024-05-07,SKU_009,WH_West,75.53,2,2,152,13,13,78,2024,5,1
2024-05-08,SKU_009,WH_West,75.53,5,5,147,16,14,94,2024,5,2
2024-05-09,SKU_009,WH_West,75.53,1,1,146,17,16,101,2024,5,3
2024-05-10,SKU_009,WH_West,75.53,7,7,139,12,12,72,2024,5,4
2024-05-11,SKU_009,WH_West,75.53,3,3,136,21,17,122,2024,5,5
2024-05-12,SKU_009,WH_West,75.53,1,1,135,13,14,79,2024,5,6
2024-05-13,SKU_009,WH_West,75.53,4,4,131,15,16,91,2024,5,0
2024-05-14,SKU_009,WH_West,75.53,0,0,131,16,15,95,2024,5,1
2024-05-15,SKU_009,WH_West,75.53,3,3,128,8,12,52,2024,5,2
2024-05-16,SKU_009,WH_West,75.53,3,3,125,12,12,72,2024,5,3
2024-05-17,SKU_009,WH_West,75.53,4,4,121,14,15,85,2024,5,4
2024-05-18,SKU_009,WH_West,75.53,6,6,115,9,12,57,2024,5,5
2024-05-19,SKU_009,WH_West,75.53,3,3,112,14,15,85,2024,5,6
2024-05-20,SKU_009,WH_West,75.53,5,5,107,10,12,62,2024,5,0
2024-05-21,SKU_009,WH_West,75.53,5,5,102,12,12,72,2024,5,1
2024-05-22,SKU_009,WH_West,75.53,4,4,98,11,13,68,2024,5,2
2024-05-23,SKU_009,WH_West,75.53,2,2,96,4,7,27,2024,5,3
2024-05-24,SKU_009,WH_West,75.53,3,3,93,11,13,68,2024,5,4
2024-05-25,SKU_009,WH_West,75.53,3,3,90,15,15,90,2024,5,5
2024-05-26,SKU_009,WH_West,75.53,1,1,89,8,10,50,2024,5,6
2024-05-27,SKU_009,WH_West,75.53,2,2,87,11,11,66,2024,5,0
2024-05-28,SKU_009,WH_West,75.53,2,2,85,16,16,96,2024,5,1
2024-05-29,SKU_009,WH_West,75.53,3,3,82,12,13,73,2024,5,2
2024-05-30,SKU_009,WH_West,75.53,5,5,77,12,14,74,2024,5,3
2024-05-31,SKU_009,WH_West,75.53,0,0,77,12,13,73,2024,5,4
2024-06-01,SKU_009,WH_West,75.53,2,2,75,19,16,111,2024,6,5
2024-06-02,SKU_009,WH_West,75.53,1,1,74,18,16,106,2024,6,6
2024-06-03,SKU_009,WH_West,75.53,2,2,72,13,13,78,2024,6,0
2024-06-04,SKU_009,WH_West,75.53,3,3,69,15,17,92,2024,6,1
2024-06-05,SKU_009,WH_West,75.53,4,4,65,10,13,63,2024,6,2
2024-06-06,SKU_009,WH_West,75.53,2,2,63,16,14,94,2024,6,3
2024-06-07,SKU_009,WH_West,75.53,5,5,58,12,15,75,2024,6,4
2024-06-08,SKU_009,WH_West,75.53,4,4,54,8,10,50,2024,6,5
2024-06-09,SKU_009,WH_West,75.53,2,2,52,10,11,61,2024,6,6
2024-06-10,SKU_009,WH_West,75.53,4,4,48,10,13,63,2024,6,0
2024-06-11,SKU_009,WH_West,75.53,3,3,45,11,13,68,2024,6,1
2024-06-12,SKU_009,WH_West,75.53,2,2,43,8,11,51,2024,6,2
2024-06-13,SKU_009,WH_West,75.53,1,1,42,20,16,116,2024,6,3
2024-06-14,SKU_009,WH_West,75.53,3,3,39,12,12,72,2024,6,4
2024-06-15,SKU_009,WH_West,75.53,3,3,36,14,14,84,2024,6,5
2024-06-16,SKU_009,WH_West,75.53,3,3,33,5,8,33,2024,6,6
2024-06-17,SKU_009,WH_West,75.53,5,5,28,14,14,84,2024,6,0
2024-06-18,SKU_009,WH_West,75.53,3,3,25,19,17,112,2024,6,1
2024-06-19,SKU_009,WH_West,75.53,7,7,18,12,13,73,2024,6,2
2024-06-20,SKU_009,WH_West,75.53,4,4,14,14,12,82,2024,6,3
2024-06-21,SKU_009,WH_West,75.53,4,4,10,15,13,88,2024,6,4
2024-06-22,SKU_009,WH_West,75.53,3,3,7,13,14,79,2024,6,5
2024-06-23,SKU_009,WH_West,75.53,7,8,0,18,16,106,2024,6,6
2024-06-24,SKU_009,WH_West,75.53,0,2,0,13,13,78,2024,6,0
2024-06-25,SKU_009,WH_West,75.53,0,4,86,10,15,65,2024,6,1
2024-06-26,SKU_009,WH_West,75.53,2,2,84,16,15,95,2024,6,2
2024-06-27,SKU_009,WH_West,75.53,3,3,81,14,15,85,2024,6,3
2024-06-28,SKU_009,WH_West,75.53,3,3,78,16,14,94,2024,6,4
2024-06-29,SKU_009,WH_West,75.53,4,4,74,16,14,94,2024,6,5
